date,open,high,low,close,volume,daily_return,log_return,rsi,rsi_21,rsi_28,macd,signal,histogram,atr,adx,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_60,ema_60,sma_200,ema_200,momentum_5,momentum_10,momentum_20,volatility_20
2011-08-19,2.9961,3.1686,2.7758,2.7768,27485367.0,-0.11417360512967745,-0.12123429016059833,41.51380244423081,45.516583028240994,47.57491663199838,0.02083406773631724,0.13868021996173693,-0.11784615222541969,0.3928575107100359,21.65321958396073,3.30437,3.3575634114767676,3.657965,3.4100173664575695,2.916422,3.1130975171525748,2.791325,3.02375436661975,2.2888165,2.2632187079332367,-0.212344698473932,-0.18451734163460687,-0.3240341780471774,0.10822754737742853
2011-08-22,3.0797,3.0929,2.7433,2.7915,19039076.0,0.005293863439930879,0.005279900202838653,41.76426649693892,45.68385777270929,47.703888917983676,-0.028242056740327648,0.10529576462132402,-0.13353782136165165,0.38976768851646193,22.09802244346368,3.31591,3.2546427912082643,3.58286,3.351110950604468,2.938236,3.1004858498132584,2.804086666666667,3.0161394693535284,2.2956325,2.2684752382025577,-0.25653181346046294,0.04312245431785078,-0.3498462828395751,0.1074456254851896
2011-08-23,2.9293,3.4058,2.8115,3.4043,23239125.0,0.21952355364499376,0.1984602526693582,51.15497678254846,52.11850132854336,52.73111393739508,-0.017485834529831656,0.0807394447910929,-0.09822527932092455,0.4058057107652861,21.44262894326548,3.31444,3.2818531928067616,3.5296250000000002,3.3561765743564234,2.9718059999999995,3.1124001302127384,2.8256283333333334,3.0288660441288227,2.305716,2.2797769771259153,-0.06734062080490943,-0.004299502778590258,-0.23824121727455805,0.11919685876498406
2011-08-24,3.3997,3.5958,3.2972,3.4965,20832685.0,0.027083394530446725,0.026723129724148125,52.398702266072284,52.998155451941,53.42962786554175,-0.0015043403816674683,0.06429068775654083,-0.0657950281382083,0.3981481599963371,20.26093225874461,3.35905,3.320879885023714,3.50032,3.3695407101320023,3.00305,3.1274628702043956,2.842503333333333,3.044198304977058,2.3159945000000004,2.2918836738709314,-0.04168722249629997,0.14624311565696324,-0.1435604761671484,0.11790774583526183
2011-08-25,3.1001,3.4704,3.0972,3.4086,30981372.0,-0.025139425139425242,-0.025460818352785415,51.06376851739385,52.04109821079966,52.66025846421841,0.004021950935346297,0.05223694039230192,-0.048214989456955626,0.3982304342823131,19.67000976771811,3.35912,3.3368289968375837,3.4679949999999997,3.373260642500383,3.0366000000000004,3.1384878556865763,2.859295,3.0561459015351873,2.326287,2.3029952791060464,0.08737678246722158,0.00020540508817745717,-0.15942886735222328,0.11802433966681529
2011-08-26,3.3176,3.7686,3.3043,3.7608,22758664.0,0.10332687907058635,0.09833005091878473,55.910606132853296,55.4274669773355,55.332868341213796,0.036401558651692145,0.04906986404417997,-0.012668305392487825,0.4029496889764336,18.26620029662515,3.38266,3.4139146337762045,3.4556750000000003,3.4101691527384417,3.07833,3.1628922535027892,2.881533333333334,3.079249314599607,2.3379925,2.3175007987169316,0.3543647363872082,0.06677256481534011,-0.061489319225394246,0.12031654102381381
2011-08-29,3.9251,4.0436,3.9186,3.989,14376215.0,0.06067857902573914,0.0589088721954858,58.76064500692101,57.47047979344227,56.96535074915176,0.07955935320265617,0.055167761875875215,0.024391591326780954,0.3943675683352597,17.645935193986492,3.4060900000000003,3.518475609453258,3.4435700000000002,3.4652959000966854,3.1281239999999997,3.195288635718366,2.90923,3.10907720592421,2.3510855,2.3341326315655193,0.428980834676697,0.06240178975683808,-0.0572191628654487,0.12043122482434401
2011-08-30,3.9276,4.0558,3.8547,3.9897,14868989.0,0.00017548257708699389,0.00017546718182060434,58.76944946991754,57.47675751208789,56.970353454115674,0.11252162126164311,0.06663853375302879,0.04588308750861432,0.3805627420255983,16.8863970094717,3.4400500000000003,3.604152771370847,3.4455000000000005,3.515239147706525,3.18146,3.22644202255294,2.9401533333333334,3.1379500844184984,2.365721,2.3506059387141214,0.17195899303821638,0.09303854688912638,0.009769431297613318,0.1193108028199976
2011-08-31,4.0104,4.0643,3.6993,3.8054,18378515.0,-0.04619394941975585,-0.047294929480926874,55.41493393922461,55.22329531410541,55.21773737180133,0.12236246807410733,0.07778332061724451,0.044579147456862825,0.37945111759519845,15.73876904664682,3.45573,3.6407431765761475,3.43168,3.542873514591618,3.223982,3.2491462569626286,2.971575,3.1598336882080558,2.379612,2.365081501512986,0.08834548834548839,0.042975387819985666,-0.06771522367582938,0.119718984779942
2011-09-01,3.8408,3.8951,3.6586,3.6697,12087458.0,-0.035659851789562214,-0.03631119576810636,53.015439507571614,53.59866046533582,53.95043111873511,0.11785301793488001,0.08579726008077161,0.0320557578541084,0.3692403234812557,14.671683480042288,3.50923,3.6460080535623023,3.4382150000000005,3.554952227487654,3.26571,3.265638560611153,3.0006166666666667,3.1765506164635293,2.3937975,2.3780627801048966,0.07660036378571866,0.17067023957635508,0.03693133653574465,0.11580849682559875
2011-09-02,3.4451,3.5615,3.3411,3.4204,15547467.0,-0.06793470855928285,-0.07035241155639385,48.832079326984505,50.7202886557262,51.690224774318466,0.09308973913138407,0.08725575589089411,0.005833983240489962,0.3663374432325946,14.52318790862453,3.5735900000000003,3.6049884074600653,3.43898,3.542137729631687,3.296296,3.2717076366656177,3.0259500000000004,3.1845456782188233,2.4069315000000002,2.3884342947307187,-0.09051265688151466,0.23177758571016982,0.0044932601098353064,0.11662842400793164
2011-09-06,3.1818,3.6447,3.1501,3.6236,18099979.0,0.05940825634428726,0.057710503513332546,52.1466076262557,52.88568100919732,53.34245567326416,0.0888371447510794,0.08757203366293118,0.0012651110881482241,0.3754990544302664,14.83176478825717,3.6567999999999996,3.608372333376417,3.4863549999999996,3.549896041095336,3.334432,3.285507337188535,3.0579966666666665,3.19894090188378,2.4196655000000002,2.4007245007532987,-0.09160190523940825,0.2980834676697117,0.35406001270505594,0.10483890776285455
2011-09-07,3.8315,3.8329,3.7043,3.7733,12365902.0,0.04131250689921617,0.04048194333265063,54.48573707555425,54.434470043607476,54.53054164416458,0.09643483126507313,0.08934459318335956,0.007090238081713565,0.36362769339953305,14.51958377936129,3.6936999999999998,3.6383591818534318,3.50407,3.5711726086100657,3.371496,3.304636461220357,3.0921216666666664,3.217772347723656,2.4334515000000003,2.4143819684074947,-0.05423966714289297,0.10839232735070348,0.10362679145949105,0.08590818499734676
2011-09-08,3.7186,3.9404,3.7154,3.7808,14778833.0,0.001987650067580171,0.001985677304860029,54.605457793626925,54.5131300834417,54.59061823913742,0.10188675282144954,0.09185302511097757,0.010033727710471979,0.3537257152995664,13.901617270607513,3.72213,3.664257512425535,3.5405900000000003,3.5911371220757737,3.40641,3.3233095411724998,3.1228966666666667,3.23623227074911,2.446091,2.427978167726823,-0.006464497818888915,0.08130988130988137,0.2394440073432993,0.08148730258729787
2011-09-09,3.7733,3.8472,3.4551,3.5429,20058033.0,-0.0629231908590775,-0.06499002663385504,50.10344001369122,51.54923750217107,52.31680802268393,0.08601932096024623,0.09068628428083131,-0.0046669633205850825,0.35646673563531167,13.985530991947538,3.7355600000000004,3.6421925101663466,3.5473400000000006,3.58654311044951,3.437438,3.331920931714755,3.153093333333333,3.24628695039668,2.4583675,2.4390719173016806,-0.034553233234324354,0.03940034031567219,0.03961383843422639,0.07939237385183599
2011-09-12,3.3829,3.6643,3.3436,3.6308,16554022.0,0.024810183747777215,0.024507408853683747,51.6883413015861,52.55011344537504,53.065863073877125,0.07961926100106709,0.08847287962487847,-0.008853618623811385,0.353911968804218,14.325366844732756,3.72256,3.6401211446815562,3.55261,3.590758052311461,3.4690600000000003,3.3436416794906467,3.1857016666666667,3.2588939356295756,2.47,2.450929908174301,0.06151327330136813,-0.034567113380131964,0.029897316616554148,0.07923179478468405
2011-09-13,3.7093,3.8547,3.6418,3.7979,15620673.0,0.04602291506004197,0.04499527272594514,54.6381549590364,54.42918494149862,54.47571465545684,0.08702754153446168,0.08818381200679512,-0.0011562704723334372,0.3446253996039167,14.016999198963655,3.70345,3.6688082092849092,3.55477,3.6104858568532268,3.498602,3.3614557312753273,3.2240116666666667,3.276566265608934,2.4824319999999997,2.464332595655154,0.0481013356882658,-0.04790674354474811,0.011505579673475763,0.07857675221328897
2011-09-14,3.8836,4.069,3.8386,3.9651,18924253.0,0.044024329234577,0.0430827930534535,57.43845474588078,56.2494746790469,55.851819303181756,0.10517787481236951,0.09158262456791,0.013595250244459511,0.3393735853464941,13.087380830909385,3.70099,3.7226794439603803,3.5705200000000006,3.644258632391015,3.5270820000000005,3.38512805553904,3.268048333333333,3.299141142146346,2.4953659999999998,2.47926560465361,0.05083083772824848,-0.0061658771336190465,0.08629900550669833,0.07871442385191889
2011-09-15,4.0411,4.1208,3.9865,4.0958,14513050.0,0.032962598673425436,0.032430982970341096,59.54103500772379,57.638325056949455,56.90776343692386,0.12862582396386557,0.09899126444710112,0.029634559516764455,0.3262540435360302,12.231507510607637,3.73003,3.7905195450584928,3.59288,3.687262572163299,3.556512,3.412997543557117,3.3083233333333335,3.3252611046989244,2.509975,2.495350524010291,0.08331570038087155,0.07631260839859144,0.12256756016006132,0.07890216524731221
2011-09-16,4.1879,4.3651,4.1697,4.3651,23930950.0,0.06575028077542866,0.06367904011651757,63.53792358964796,60.36070171230724,59.003009992881836,0.16701352402314207,0.11259571636230932,0.05441780766083275,0.32218589756917093,12.113650216171719,3.79957,3.894988718684221,3.6544000000000003,3.7518185176715564,3.587442,3.450334894790171,3.354686666666667,3.359354183233386,2.5249930000000003,2.5139549964081986,0.23206977334951584,0.18949777911000898,0.3925096500462564,0.0714683333627393
2011-09-19,4.2401,4.8197,4.1758,4.7626,29266264.0,0.09106320588302674,0.08715263907111329,68.48658957759585,63.95120944112631,61.84293035513896,0.226895471089263,0.13545566730770006,0.09143980378156294,0.34516547631423017,13.033108601359137,3.9337899999999997,4.052736224377999,3.75369,3.8480834207504557,3.624528,3.5017962714650666,3.4025450000000004,3.4053622427995043,2.541686,2.536329573558366,0.31172193455987673,0.3924102444158579,0.7151397291846728,0.0658513594323759
2011-09-20,4.8918,5.1636,4.7468,4.8276,27472280.0,0.01364800739092109,0.013555712153900315,69.22219561859998,64.50326631659851,62.28595490847558,0.27641100829389575,0.16364673550493922,0.11276427278895654,0.35028222800607084,14.50850424284136,4.05419,4.193620547218363,3.855495,3.9413707140123173,3.6669940000000003,3.553788574544868,3.4543916666666665,3.451992988937225,2.558831,2.559128284269228,0.2711235156270573,0.3322662545534827,0.7293927995701237,0.06571757236442188
2011-09-21,5.0486,5.1183,4.7758,4.7808,21404617.0,-0.009694258016405666,-0.00974155324529936,67.99158063435371,63.76502650089186,61.750625739195335,0.3083219162656863,0.19258177165708865,0.11574014460859763,0.34972635457706575,15.878514481360567,4.15494,4.300380447724115,3.9243199999999994,4.021316360296859,3.708702,3.601906669660756,3.5020700000000002,3.4955604319228897,2.575258,2.581234470495405,0.205719906181433,0.2670076590782604,0.4043415680169198,0.048637971189613806
2011-09-22,4.384,4.6979,4.2293,4.4122,34330721.0,-0.07710006693440419,-0.0802344652367807,59.08255412483906,58.25159068074917,57.70010265257114,0.3004057112149163,0.2141465595686542,0.08625915164626213,0.3641387578215611,15.46858054667259,4.2180800000000005,4.320711275410639,3.9701049999999993,4.058543373601919,3.7399880000000003,3.6336828786936675,3.5416883333333335,3.5256141882532868,2.5903045,2.599453032978038,0.0772498657160996,0.16700169276343635,0.26189046189046183,0.05302196981542697
2011-09-23,4.3572,4.5879,4.3418,4.5008,19336597.0,0.020080685372376506,0.01988172747392964,60.42488737360639,59.143194411648096,58.38061816995985,0.29784793561998324,0.23088683477892002,0.06696110084106321,0.3557074179771639,15.087927607319466,4.31387,4.353454679881432,4.0247150000000005,4.100663052306499,3.7732240000000004,3.667687471686073,3.58351,3.5575874935564578,2.6051780000000004,2.618371908271789,0.031087489404595603,0.27037172937424137,0.3204248078389955,0.052267609896427016
2011-09-26,4.3422,4.4893,4.0365,4.4604,28821009.0,-0.00897618201208672,-0.009016710644385618,59.466900712396715,58.54456852109341,57.93984217196211,0.28922690989039257,0.24255484980121456,0.046672060089178014,0.36346403097879504,14.091848360889252,4.39683,4.372899283539353,4.059695,4.134923713991594,3.8005459999999998,3.698774237502305,3.6236883333333334,3.587187903603787,2.6200725,2.6367005460004282,-0.06345273590055855,0.22848958907127903,0.18602425015954038,0.04818456993368875
2011-09-27,4.659,4.6776,4.2779,4.3208,22434335.0,-0.031297641467132986,-0.03179787781252539,56.1539666743692,56.47076438172339,56.413572852080385,0.26804032950520984,0.24765194574201363,0.02038838376319621,0.3660523144803097,13.463894367466619,4.44912,4.363426686532198,4.076285,4.152626217420966,3.818732,3.7231674046590775,3.6570216666666666,3.611240759223335,2.634126,2.6534577544979365,-0.10497970005799984,0.1376813502198584,0.08317874153923288,0.0474436977820102
2011-09-28,4.354,4.4808,4.2226,4.2404,15211914.0,-0.018607665247176497,-0.01878296587973881,54.27845289757905,55.28646933409518,55.539751413169256,0.2419728909754486,0.24651613478870063,-0.004543243813252024,0.35834857773171624,12.732244227623339,4.47665,4.341058198071798,4.08882,4.160985625285636,3.833132,3.7434510358489175,3.685343333333334,3.631868931052078,2.6475795000000004,2.669248224602435,-0.11303547523427038,0.06943078358679489,0.0628368047722887,0.04773079352938876
2011-09-29,4.4158,4.4261,3.8547,4.0104,23181445.0,-0.05424016602207349,-0.055766617449649065,49.214503074997786,52.01015557233451,53.0997094832401,0.20044457997947607,0.23730182382685572,-0.03685724384737965,0.3735665364651651,12.506691699258782,4.46811,4.280938525695108,4.09907,4.146644137163194,3.835754,3.7539196226783718,3.7084449999999998,3.644279785771682,2.6601295000000005,2.6825930183874855,-0.09106568151942351,-0.02085062747204447,0.05387081515740788,0.04820883875735375
2011-09-30,3.8872,3.9504,3.6751,3.6801,19218286.0,-0.08236086175942547,-0.08595106124247763,43.0088788239391,47.743830655308805,49.83881976187956,0.13927516731904888,0.21769649252529436,-0.07842132520624548,0.370833212431939,12.692424338169936,4.39961,4.171695157386906,4.09959,4.102211362195271,3.83149,3.7510247355145143,3.7228033333333332,3.645454219025069,2.6710154999999998,2.692518460990595,-0.1823453608247423,-0.1569265308927631,0.002834019129628995,0.051252188483902006
2011-10-03,3.6461,3.7272,3.389,3.4401,23618255.0,-0.06521561914078411,-0.06743938499444749,39.14635595748624,44.93185174549393,47.63455860661006,0.07061793327091825,0.18828078067441914,-0.11766284740350089,0.3685022686868005,13.440886737642094,4.26736,4.038677856043832,4.100575,4.039153137224292,3.818134,3.7388316086315925,3.731666666666667,3.638721293811132,2.6805425,2.699957083269296,-0.22874630078019909,-0.2776844580691219,0.005759560285346854,0.05106184914742569
2011-10-04,3.439,3.6972,2.7129,3.3651,43740903.0,-0.02180169181128455,-0.022042860393080975,37.99791823013638,44.07997751068412,46.96145620169385,0.010038984278554874,0.1526324213952463,-0.14259343711669142,0.41248782092345765,15.204252174376318,4.12111,3.916209154944953,4.08765,3.974957600345788,3.7995639999999997,3.7241754671166283,3.74268,3.629750103850111,2.6898090000000003,2.7065754207492034,-0.22118589150157386,-0.30294556301267717,-0.07133789601501273,0.049419847507085155
2011-10-05,3.1993,3.6265,2.9293,3.5704,27901296.0,0.06100858815488386,0.059219953995772644,42.93320049221372,46.9697384723301,49.00692179715953,-0.021160351647411257,0.1178738667867148,-0.13903421843412606,0.4328244051432107,16.841662937058096,4.00007,3.85333476313678,4.077505,3.9364283050747604,3.781592,3.7181450566414664,3.7572633333333334,3.627804198805845,2.699816,2.715170690194485,-0.1580039618903878,-0.25317938420348063,-0.05377255982826701,0.050523369551589016
2011-10-06,3.3947,3.8036,3.3401,3.539,28896516.0,-0.008794532825453616,-0.008833432969596655,42.37759388531093,46.583145998009094,48.70897102965862,-0.04786797550225774,0.08472549832892029,-0.13259347383117803,0.4350155190615528,17.81118362525161,3.91275,3.7961829880210014,4.065415,3.8985779903057356,3.77072,3.7111197603025854,3.768781666666667,3.6248925857302434,2.7093105000000004,2.7233679967597144,-0.1175443846000398,-0.19790580662707946,-0.06395471857807866,0.05054123600342272
2011-10-07,3.4822,3.5522,3.2215,3.2686,18998434.0,-0.07640576434020907,-0.07948244268650577,37.836627576292784,43.356468971491964,46.200522044463455,-0.0898176184027526,0.04981687498258572,-0.13963449338533832,0.42756441055715616,18.903866775421605,3.78953,3.700258808380819,4.051699999999999,3.8385800864670943,3.7549900000000003,3.693766044212288,3.7759416666666668,3.61321086160794,2.717282,2.728793190821807,-0.11181761365180287,-0.27377355136864556,-0.07742245053487251,0.05147671685791839
2011-10-10,3.6004,3.9476,3.569,3.9476,15566257.0,0.2077341981276386,0.1887460406388944,51.802903841012885,52.10387773620677,52.562284363648786,-0.0674953429726246,0.026354431391543656,-0.09384977436416826,0.4455240955173593,18.758272073439326,3.73825,3.745229934129761,4.06754,3.84896293537499,3.7537979999999997,3.703720316988277,3.790163333333333,3.624174439915876,2.728927,2.7409206217589035,0.1475247812563587,-0.11496726750964037,0.08725349785171321,0.06966855037828147
2011-10-11,4.0818,4.4608,4.0436,4.3576,21537162.0,0.10386057351302047,0.09881364777161251,57.94680010805172,56.37523219569137,55.83273946071099,-0.01653065033679635,0.017777415045875655,-0.034308065382672004,0.45035808869469074,17.430071673335814,3.74193,3.8565699461061675,4.095525,3.897404560577372,3.756328,3.729362657498541,3.805931666666667,3.6482211795907653,2.742429,2.757006983731452,0.29493922914623627,0.008516941307165293,0.1473709155059375,0.07254142709533187
2011-10-12,4.6093,4.6776,4.3522,4.4254,22076844.0,0.015559023315586673,0.015439222767366057,58.8802772748885,57.040444350423876,56.34882356227713,0.02899588264383013,0.02002110856546655,0.008974774078363577,0.4414325109307843,16.640091533294108,3.7604300000000004,3.9599935922686824,4.118539999999999,3.947689840522384,3.765814,3.7566582395574217,3.8210150000000005,3.6737024523910677,2.756129,2.7736079092664623,0.23946896706251408,0.04362795962645016,0.11608786663640247,0.07210181635474695
2011-10-13,4.5251,4.6483,4.449,4.6483,14851382.0,0.050368328286708675,0.04914089150189448,61.87642568340953,59.188658589715544,58.02116533330448,0.08211557791191293,0.032440002434755824,0.049675575477157105,0.4258230458642997,15.906538546112522,3.8242200000000004,4.085140211856195,4.146165,4.014414617615491,3.7771440000000003,3.7916245831041895,3.833831666666667,3.705656470345459,2.7709754999999996,2.792261561910577,0.31345012715456333,0.15906144025533608,0.13489428194736086,0.07252458151377715
2011-10-14,4.9483,5.1329,4.8926,5.1329,19984956.0,0.10425316782479621,0.0991692402472743,67.4323638760626,63.370015034997486,61.35886013457647,0.1614553325759447,0.058243068462993604,0.10321226411295109,0.43002139973113546,16.15363883014013,3.9695,4.275641991518705,4.1845550000000005,4.120937034985444,3.809022,3.844223619060888,3.8544916666666666,3.752451340170198,2.788536,2.8155514966179345,0.5703665177751942,0.3947718811988805,0.1758951684955672,0.07459921197364171
2011-10-17,5.1236,5.3008,4.9165,5.0611,23974401.0,-0.013988193808568306,-0.014086950626205871,65.89995509953673,62.37579446295148,60.61830847600037,0.2160485268845056,0.089804160147296,0.1262443667372096,0.4267555854646258,16.66668284573586,4.1316,4.418452538515304,4.19948,4.210476364986831,3.842142,3.891944261450657,3.8703783333333335,3.7953578536072405,2.805934,2.8378952628207412,0.28207011855304476,0.47120723234789663,0.06267584932599846,0.07230259060827156
2011-10-18,5.1243,5.2329,4.9183,5.1415,24299067.0,0.01588587461223856,0.015761014709451956,66.80952484043948,63.0572677718846,61.16262783967769,0.2627725563070591,0.12439783937924863,0.13837471692781045,0.4187444722171525,17.14308086021761,4.30924,4.549915713330702,4.215175,4.299145282607133,3.89145,3.9409464472761218,3.88451,3.8394936616856916,2.8224825,2.8608167029916793,0.17989260143198083,0.5278892157736768,0.06502195708012248,0.07231775439174613
2011-10-19,4.3954,4.6476,4.2686,4.2979,39262346.0,-0.16407663133326844,-0.1792183343731063,51.336574127000844,52.56744395299511,53.16661923303457,0.22908941632407842,0.1453361547682146,0.08375326155586382,0.45118415277307017,15.991060123609643,4.38199,4.5040946745433015,4.19103,4.2990266842635965,3.9090279999999997,3.954944625814313,3.8816583333333337,3.8545233776959966,2.8345055,2.8751160392803197,-0.028810954941926092,0.2037586825005604,-0.10100819946452477,0.08166204467148236
2011-10-20,4.3472,4.3597,4.1404,4.1797,19500267.0,-0.02750180320621698,-0.02788705768787886,49.60313161266243,51.311647622694295,52.17549327042575,0.1906597264077945,0.1544008690961306,0.036258857311663895,0.4346209990035652,15.043570731217187,4.44606,4.445113824626337,4.179405000000001,4.287662238143254,3.931614,3.963758562056889,3.8832766666666667,3.8651849062961277,2.8454535000000005,2.888096974212854,-0.10081104920078299,0.18103984176320997,-0.05269480077965638,0.08000422073522494
2011-10-21,4.2793,4.3165,4.0168,4.0926,21950962.0,-0.02083881618297978,-0.02105900871953154,48.308658889589516,50.38042366177277,51.44265502189624,0.15143008642884936,0.15380671256267436,-0.0023766261338249994,0.4249837847890248,14.421035106742307,4.52846,4.381020401967003,4.158994999999999,4.269084882129611,3.945308,3.9688111674664226,3.8839016666666666,3.8726411388765825,2.8560145,2.9000820789470545,-0.20267295291160947,0.25209569846417423,-0.0906949875577675,0.07999426703103049
2011-10-24,4.2108,4.5793,4.1829,4.5533,17842424.0,0.11256902702438554,0.10667177989693004,54.99822824723528,54.92376315971523,54.91607729940914,0.15571991167122778,0.15418935238438505,0.001530559286842731,0.4293920858755231,13.532562856182546,4.589029999999999,4.4123439652457295,4.16364,4.296152988593457,3.9658659999999997,3.9917322981540138,3.893003333333333,3.894957822847842,2.8684520000000004,2.9165320085097703,-0.1003339195036651,0.15343499848008912,0.02082772845484704,0.08393789366536603
2011-10-25,4.5268,4.5811,4.2536,4.2676,15214579.0,-0.06274570092021181,-0.06480063646835253,50.62296071254402,51.833375522033066,52.500864491787674,0.13451541678510015,0.15025456526452807,-0.015739148479427922,0.4221140797415572,12.711586914220891,4.58003,4.386026880655597,4.16098,4.293433656346461,3.9761240000000004,4.002550639402876,3.8936116666666667,3.9071755991479127,2.878331,2.9299754711116632,-0.1699698531556939,-0.02065357077290253,-0.01231253471579341,0.08492865699492896
2011-10-26,4.4101,4.4383,4.1026,4.3686,16067516.0,0.023666697909832113,0.023390983311414083,52.07446622753912,52.81879720199477,53.25456789221602,0.12442624937534053,0.14508890208669056,-0.020662652711350038,0.4159416454743031,12.01860051688035,4.57435,4.382858356900034,4.16739,4.300592355742036,3.990494,4.016905516289038,3.90057,3.922304268028309,2.8888595000000006,2.9442901430409005,0.0164498941343445,-0.01283499796628551,0.030232996887086028,0.08489563028422148
2011-10-27,4.6172,4.6686,4.4147,4.5147,17399338.0,0.03344320835050141,0.03289614783206231,54.17305838099874,54.240711131320765,54.34139513403244,0.126758368933217,0.14142279545599587,-0.014664426522778856,0.4076600993689958,11.498152446616968,4.560989999999999,4.406829564736391,4.1926049999999995,4.32098355995708,4.007816,4.036426868591429,3.9077849999999996,3.9417270789126264,2.899622,2.9599161117668618,0.08014929301146023,-0.02874169051050912,0.12574805505685238,0.08394238680524681
2011-10-28,4.4543,4.574,4.4368,4.524,11327285.0,0.002059937537377765,0.0020578187752283406,54.310208969010745,54.33269923686474,54.4113640161083,0.12788286865596188,0.13871481009598907,-0.010831941440027193,0.38834152084263895,11.014879238515258,4.5001,4.428133280238865,4.2348,4.340318459008786,4.035602,4.055547383548627,3.924201666666667,3.960817994358114,2.910206,2.975479135530376,0.10540976396422819,-0.11862689707572716,0.2293144208037825,0.08117109318667393
2011-10-31,4.4336,4.6804,4.3847,4.5179,13617546.0,-0.0013483642793987727,-0.0013492741404885135,54.195638495889426,54.25758037207403,54.354706099174194,0.12681992264209008,0.1363358326052093,-0.009515909963119212,0.38172426935387904,10.829557517497284,4.445780000000001,4.444454502013617,4.28869,4.357230986722235,4.070424,4.073678858703583,3.9427483333333333,3.979082978149651,2.9202595000000002,2.990826606818631,-0.007774581073067943,-0.10732844638517314,0.31330484578936657,0.07914433417429162
2011-11-01,4.2547,4.3293,4.1051,4.2226,18851286.0,-0.06536222581287765,-0.06759623204153993,48.825825933871975,50.69491490354609,51.654440219519365,0.10098519374071291,0.12926570483231,-0.0282805110915971,0.38394396440003054,10.219216956596595,4.353890000000001,4.404117319829322,4.331564999999999,4.344408987986784,4.099046,4.079518903460305,3.968523333333333,3.987067142800482,2.9302345,3.0030830584920776,-0.010544568375667751,-0.17872216279295927,0.25482155062256684,0.0808393074709035
2011-11-02,4.3504,4.3629,4.1726,4.2547,11376477.0,0.00760195140434794,0.007573202179980554,49.412589991207135,51.06168550211174,51.923678285516935,0.08215416461580904,0.11984339678900982,-0.037689232173200776,0.3701122526571712,9.56029189031926,4.34957,4.376950534405809,4.365779999999999,4.335865274845186,4.116054,4.08638875038343,3.982451666666667,3.995841990577515,2.9406935,3.0155369584075795,-0.026072425948816536,-0.010051420461155591,0.19165919784898056,0.08009971096678845
2011-11-03,4.314,4.4686,4.1815,4.4568,15640256.0,0.047500411309845836,0.0464067654726427,53.061692403790495,53.35547749880146,53.61044725424541,0.08258621684426437,0.11239196080006074,-0.029805743955796368,0.3641828060388019,9.1021050766051,4.377280000000001,4.391468619059299,4.411669999999999,4.347382867717073,4.13526,4.100914681740943,4.005891666666667,4.01095536793563,2.953263,3.029877884194569,-0.012824772410126917,0.06629662415962856,0.2593387962701328,0.080326824782396
2011-11-04,4.4197,4.4701,4.3172,4.3579,10592860.0,-0.022190809549452628,-0.022440729770955944,51.11841134727303,52.10069678700715,52.672597325833586,0.07409410714468745,0.10473239006898609,-0.03063828292429864,0.3490911770360304,8.680977185207437,4.40381,4.385365233775789,4.4661349999999995,4.348384499363066,4.154246,4.110992537358945,4.021725,4.022330601773805,2.966402,3.043092034600593,-0.0367152961980548,0.06482431706005953,0.3332619470109526,0.0779739682489085
2011-11-07,4.344,4.3472,4.209,4.3376,9505252.0,-0.0046582069345326715,-0.004669090191248799,50.70790993144809,51.83795705883974,52.477186564830696,0.0649769943356775,0.09678131092232438,-0.03180431658664688,0.33479180724774255,8.173786576872601,4.38224,4.376680645816554,4.485635,4.347357404185631,4.165782,4.11987910452134,4.035261666666667,4.032667303354992,2.9775235,3.0559727108732244,-0.03990792182208547,-0.04737223552148995,0.09879420407336115,0.06386245980474056
2011-11-08,4.4261,4.6329,4.4029,4.5697,14163741.0,0.05350885282183704,0.05212635747486511,55.14326837837379,54.587294177800096,54.4795533215324,0.0756085783817726,0.09254676441421403,-0.016938186032441432,0.3319709638729038,8.322481332897205,4.41245,4.411775073849908,4.49624,4.368532889501285,4.177396,4.13751913963815,4.048845,4.050274932753188,2.9891005,3.071034673949113,0.08220053995168852,0.07078920236198338,0.0486735817881403,0.06074722337519772
2011-11-09,4.239,4.379,4.1411,4.1786,19663510.0,-0.08558548701227642,-0.08947129503111548,47.403020568547305,49.57970169340247,50.743373569622925,0.051877670402141085,0.08441294561179945,-0.03253527520965836,0.33887303788198214,7.807633275979851,4.39345,4.369379605877198,4.4839,4.350444042882115,4.181174,4.139130153769988,4.057653333333334,4.054482312007182,2.9982845000000005,3.0820552244570822,-0.017886102427903117,-0.04349219429565521,-0.055768970036606746,0.0638799025643595
2011-11-10,4.2411,4.2476,3.7097,3.8193,26498687.0,-0.0859857368496626,-0.08990910245244117,41.62276111323953,45.54904859410482,47.631296822181625,0.0040317718949980375,0.06833671086843916,-0.06430493897344113,0.35308924946184056,8.422202259710703,4.32391,4.269365132081343,4.44245,4.299858895940961,4.181452,4.126587794798616,4.060498333333333,4.046771416531537,3.005786,3.089390993367957,-0.1430398492191708,-0.15403016811748294,-0.1783447712066777,0.06538202275578892
