date,open,high,low,close,volume
2015-09-28,17.1567,17.3193,16.4407,16.5507,4887722.0
2015-09-29,16.6973,16.982,16.364,16.4353,3691446.0
2015-09-30,16.8,16.8267,16.156,16.5593,4914423.0
2015-10-01,16.5007,16.5667,15.8087,15.992,4564877.0
2015-10-02,15.7067,16.5133,15.662,16.4987,4368780.0
2015-10-05,16.5893,16.656,16.2753,16.4033,3668028.0
2015-10-06,16.0,16.202,15.7053,16.0973,5213457.0
2015-10-07,15.7753,15.8467,15.2747,15.4587,6800212.0
2015-10-08,15.3387,15.3813,14.754,15.1147,6117976.0
2015-10-09,14.7287,14.958,14.5573,14.7113,6147813.0
2015-10-12,14.866,14.8667,14.3513,14.372,3799584.0
2015-10-13,14.2187,14.8347,14.0753,14.6167,5160979.0
2015-10-14,14.7113,14.73,14.362,14.4587,3081936.0
2015-10-15,14.4287,14.782,14.2467,14.7673,2832250.0
2015-10-16,14.8693,15.3653,14.858,15.134,4303517.0
2015-10-19,15.1,15.41,14.996,15.2067,2499206.0
2015-10-20,15.1813,15.24,13.4667,14.202,14854046.0
2015-10-21,14.1327,14.3207,13.92,14.006,4150599.0
2015-10-22,14.104,14.3833,13.96,14.1133,2803111.0
2015-10-23,14.3333,14.3567,13.846,13.9393,4141610.0
2015-10-26,14.092,14.392,14.0,14.3507,3386183.0
2015-10-27,14.3227,14.4733,13.834,14.022,3499712.0
2015-10-28,14.0873,14.23,13.8867,14.1953,2670730.0
2015-10-29,14.1167,14.2493,14.0427,14.1067,1774855.0
2015-10-30,14.0267,14.1087,13.5927,13.7967,4368216.0
2015-11-02,13.928,14.3867,13.8147,14.254,3917160.0
2015-11-03,14.2567,14.296,13.85,13.89,6620844.0
2015-11-04,15.1333,15.516,15.0133,15.442,12701332.0
2015-11-05,15.372,15.6387,15.2793,15.4513,4493582.0
2015-11-06,15.38,15.5573,15.3,15.4907,2443475.0
2015-11-09,15.5327,15.5327,14.954,15.022,3844184.0
2015-11-10,14.8987,14.9133,14.4053,14.4333,4569318.0
2015-11-11,14.518,14.632,14.242,14.6053,3334955.0
2015-11-12,14.5233,14.6,14.1773,14.196,2910103.0
2015-11-13,14.1967,14.1993,13.768,13.8127,3412283.0
2015-11-16,13.7393,14.332,13.72,14.2873,2917082.0
2015-11-17,14.3467,14.4,14.0933,14.2667,2143369.0
2015-11-18,14.3,14.7587,14.168,14.738,2805212.0
2015-11-19,14.7027,15.0793,14.6867,14.7867,2499363.0
2015-11-20,14.8993,15.0,14.2387,14.6673,4389269.0
2015-11-23,14.4487,14.612,14.312,14.5167,2524994.0
2015-11-24,14.358,14.7333,14.3333,14.55,2452463.0
2015-11-25,14.756,15.388,14.6913,15.3093,3985700.0
2015-11-27,15.404,15.4833,15.134,15.4407,1949127.0
2015-11-30,15.4527,15.6187,15.272,15.3507,2588103.0
2015-12-01,15.404,15.8667,15.4033,15.8127,3728287.0
2015-12-02,15.8,15.9067,15.4153,15.466,2975821.0
2015-12-03,15.6987,15.83,15.3333,15.514,2936784.0
2015-12-04,15.4973,15.5513,15.1773,15.3587,2555913.0
2015-12-07,15.18,15.7087,15.0767,15.402,3140190.0
2015-12-08,15.168,15.2533,14.9467,15.1147,2682153.0
2015-12-09,15.1133,15.1667,14.7147,14.968,3051238.0
2015-12-10,14.9807,15.2327,14.9093,15.138,2067933.0
2015-12-11,15.016,15.05,14.4427,14.468,3250667.0
2015-12-14,14.5007,14.728,14.3247,14.574,2827068.0
2015-12-15,14.788,14.8147,14.5333,14.7393,2240340.0
2015-12-16,14.8067,15.6587,14.7153,15.634,5086411.0
2015-12-17,15.596,15.8507,15.3207,15.5593,3292767.0
2015-12-18,15.526,15.7267,15.286,15.3533,3004611.0
2015-12-21,15.446,15.722,15.4053,15.4933,1942577.0
2015-12-22,15.666,15.77,15.3087,15.33,1958721.0
2015-12-23,15.4787,15.5633,15.2087,15.3133,1550887.0
2015-12-24,15.3707,15.4587,15.2187,15.3713,710277.0
2015-12-28,15.4327,15.4653,15.036,15.2647,1900171.0
2015-12-29,15.3373,15.848,15.3027,15.8127,2383701.0
2015-12-30,15.7733,16.242,15.7113,15.8727,3694168.0
2015-12-31,15.9007,16.23,15.8913,16.0007,2683280.0
2016-01-04,15.3813,15.4253,14.6,14.8947,6821601.0
2016-01-05,15.0907,15.126,14.6667,14.8947,3184967.0
2016-01-06,14.6667,14.67,14.3987,14.6027,3748893.0
